epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,7789.39,1.18291,1.06476,1.5987,0.53415,0.63295,0.60629,0.37878,1.31266,1.19664,1.70612,0.002855,0.002855,0.002855
67,7905.86,1.17787,1.0522,1.58817,0.53115,0.63696,0.60934,0.3798,1.3121,1.19223,1.70593,0.002822,0.002822,0.002822
68,8021.38,1.17756,1.04585,1.59076,0.53378,0.63635,0.60989,0.37965,1.31177,1.1893,1.70593,0.002789,0.002789,0.002789
69,8136.74,1.17152,1.03615,1.58361,0.53375,0.63944,0.61049,0.3815,1.31085,1.1853,1.70532,0.002756,0.002756,0.002756
70,8253.52,1.16627,1.02811,1.58031,0.53529,0.6415,0.61073,0.38051,1.311,1.18419,1.70541,0.002723,0.002723,0.002723
71,8369.25,1.16423,1.01387,1.57469,0.53923,0.64348,0.61342,0.38278,1.31077,1.182,1.70504,0.00269,0.00269,0.00269
72,8485,1.1604,1.01378,1.57008,0.53794,0.64619,0.61488,0.38382,1.31063,1.17976,1.70505,0.002657,0.002657,0.002657
73,8601.73,1.15577,1.00073,1.56612,0.54127,0.64382,0.61612,0.38374,1.31082,1.17809,1.70533,0.002624,0.002624,0.002624
74,8717.46,1.1523,0.99868,1.56333,0.54797,0.62865,0.61779,0.38463,1.31112,1.17543,1.70569,0.002591,0.002591,0.002591
75,8832.94,1.14608,0.98282,1.55755,0.54789,0.63877,0.6192,0.38587,1.3113,1.17343,1.7059,0.002558,0.002558,0.002558
76,8948.38,1.14114,0.97725,1.54939,0.54689,0.64352,0.61884,0.38505,1.31202,1.17225,1.70646,0.002525,0.002525,0.002525
77,9064.66,1.1409,0.97419,1.55535,0.54901,0.64494,0.6193,0.38659,1.31199,1.17116,1.70657,0.002492,0.002492,0.002492
78,9180.88,1.14227,0.9722,1.55504,0.55194,0.64736,0.62189,0.38723,1.31236,1.16911,1.70696,0.002459,0.002459,0.002459
79,9296.36,1.13476,0.95682,1.54227,0.55229,0.64449,0.62174,0.38699,1.31292,1.16762,1.70748,0.002426,0.002426,0.002426
80,9413.25,1.12897,0.95311,1.5375,0.55177,0.64695,0.62333,0.38877,1.31287,1.16561,1.70743,0.002393,0.002393,0.002393
81,9528.62,1.1221,0.93915,1.53943,0.5526,0.65318,0.62397,0.38929,1.31296,1.16376,1.70754,0.00236,0.00236,0.00236
82,9643.68,1.11824,0.9341,1.53613,0.55231,0.64864,0.6244,0.38917,1.31316,1.16277,1.70786,0.002327,0.002327,0.002327
83,9758.33,1.1131,0.9236,1.53177,0.55267,0.65004,0.62533,0.38923,1.3133,1.16161,1.70798,0.002294,0.002294,0.002294
84,9873.37,1.11,0.91351,1.52494,0.55819,0.64617,0.62572,0.38975,1.31318,1.16012,1.70815,0.002261,0.002261,0.002261
85,9989.45,1.10397,0.90919,1.52394,0.55684,0.63417,0.62684,0.39062,1.31327,1.15908,1.70831,0.002228,0.002228,0.002228
86,10105.8,1.09407,0.89982,1.51476,0.56056,0.63551,0.62693,0.39033,1.3132,1.15767,1.70818,0.002195,0.002195,0.002195
