epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,128.955,2.83088,7.32328,4.24839,0.00196,0.00227,0.00085,0.00018,2.97352,4.53343,4.24067,0.00331927,0.00331927,0.00331927
