epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,1414.89,0.68704,0.79297,1.23501,0.29786,0.27989,0.18671,0.09972,1.64445,2.16837,2.18373,0.00868,0.00868,0.00868
22,1482.54,0.6672,0.7668,1.22328,0.30909,0.28094,0.21149,0.11408,1.62796,2.08699,2.19683,0.008614,0.008614,0.008614
23,1549.07,0.6672,0.76353,1.22072,0.31942,0.30826,0.22523,0.11865,1.62966,2.09746,2.19408,0.008548,0.008548,0.008548
24,1615.95,0.6556,0.75312,1.20955,0.353,0.30217,0.22437,0.12094,1.61533,2.06234,2.17791,0.008482,0.008482,0.008482
25,1680.7,0.64292,0.73744,1.20023,0.30676,0.31261,0.22404,0.11942,1.61701,2.02121,2.16844,0.008416,0.008416,0.008416
26,1748.09,0.6314,0.7239,1.1902,0.32805,0.30659,0.24551,0.13188,1.60352,2.01618,2.1682,0.00835,0.00835,0.00835
27,1814.78,0.62929,0.7149,1.18757,0.41548,0.29856,0.25185,0.13739,1.61686,1.97143,2.20029,0.008284,0.008284,0.008284
28,1880.14,0.62577,0.71108,1.18119,0.34135,0.31299,0.24984,0.1343,1.59919,1.95748,2.14861,0.008218,0.008218,0.008218
29,1947.51,0.61617,0.70514,1.17368,0.37186,0.32808,0.25965,0.13927,1.58432,1.99832,2.11838,0.008152,0.008152,0.008152
30,2013.28,0.61432,0.69253,1.17098,0.37744,0.33299,0.26472,0.14283,1.58106,1.93889,2.12369,0.008086,0.008086,0.008086
31,2080.64,0.60238,0.67995,1.16084,0.38619,0.37338,0.27475,0.14751,1.57933,1.90022,2.12146,0.00802,0.00802,0.00802
32,2147.89,0.59868,0.6756,1.15854,0.35624,0.36028,0.28217,0.15564,1.57347,1.86821,2.10354,0.007954,0.007954,0.007954
33,2214.93,0.58994,0.66414,1.1503,0.40301,0.35628,0.2938,0.16063,1.5629,1.85417,2.10718,0.007888,0.007888,0.007888
34,2281.74,0.58586,0.66497,1.14968,0.33895,0.3876,0.30126,0.16614,1.55079,1.82444,2.0942,0.007822,0.007822,0.007822
35,2348.14,0.57684,0.65053,1.14152,0.30547,0.37644,0.30878,0.16934,1.55405,1.81513,2.08923,0.007756,0.007756,0.007756
36,2414.88,0.57889,0.65567,1.13886,0.35198,0.35736,0.31001,0.1724,1.54053,1.82118,2.08211,0.00769,0.00769,0.00769
37,2479.25,0.5678,0.64118,1.13224,0.31003,0.38371,0.31763,0.17614,1.55567,1.80335,2.0804,0.007624,0.007624,0.007624
38,2545.71,0.56868,0.64572,1.13542,0.36539,0.40064,0.32274,0.17725,1.54618,1.78612,2.0731,0.007558,0.007558,0.007558
39,2610.74,0.56542,0.64417,1.13064,0.37153,0.38345,0.3252,0.18115,1.51985,1.78486,2.05315,0.007492,0.007492,0.007492
40,2676.44,0.56071,0.63711,1.12965,0.35865,0.39729,0.33719,0.18553,1.52283,1.77144,2.05923,0.007426,0.007426,0.007426
41,2742.15,0.5576,0.62837,1.12847,0.42791,0.39318,0.33417,0.18565,1.52943,1.73822,2.0615,0.00736,0.00736,0.00736
42,2806.32,0.55407,0.6257,1.12451,0.39515,0.42351,0.34515,0.19177,1.52172,1.73728,2.04082,0.007294,0.007294,0.007294
43,2874.17,0.54996,0.61854,1.11787,0.34997,0.44011,0.34643,0.195,1.51394,1.73417,2.03098,0.007228,0.007228,0.007228
44,2940.49,0.54082,0.61325,1.11423,0.37872,0.39518,0.35789,0.2029,1.50952,1.67796,2.03057,0.007162,0.007162,0.007162
45,3007.24,0.5412,0.61068,1.11273,0.33078,0.43009,0.35498,0.19803,1.51572,1.70652,2.02311,0.007096,0.007096,0.007096
46,3073.01,0.54135,0.60871,1.11327,0.34265,0.4351,0.36612,0.20759,1.50803,1.68504,2.02297,0.00703,0.00703,0.00703
47,3140.96,0.53437,0.59404,1.10711,0.38009,0.4318,0.37293,0.20765,1.506,1.64301,2.0216,0.006964,0.006964,0.006964
48,3207.23,0.52916,0.5988,1.1033,0.42169,0.43631,0.37885,0.21564,1.49292,1.64126,2.00845,0.006898,0.006898,0.006898
49,3273.03,0.52953,0.5989,1.10613,0.35588,0.45774,0.38299,0.21837,1.48322,1.62329,1.99409,0.006832,0.006832,0.006832
50,3340.33,0.52591,0.58702,1.10233,0.40788,0.43992,0.38592,0.21754,1.49538,1.63405,2.00798,0.006766,0.006766,0.006766
51,3407.43,0.52894,0.5933,1.10394,0.3739,0.44144,0.39087,0.21967,1.4964,1.6183,2.00795,0.0067,0.0067,0.0067
52,3474.02,0.51869,0.57974,1.09596,0.41205,0.44631,0.39409,0.22254,1.48558,1.63052,2.00412,0.006634,0.006634,0.006634
53,3540.81,0.51403,0.57324,1.09029,0.4605,0.43536,0.40521,0.22719,1.4864,1.58257,1.99575,0.006568,0.006568,0.006568
54,3606.53,0.51409,0.57346,1.09276,0.36862,0.44024,0.40003,0.22645,1.49162,1.57315,2.00375,0.006502,0.006502,0.006502
55,3673.75,0.51142,0.57066,1.08973,0.32491,0.48102,0.40941,0.234,1.48216,1.5623,1.98904,0.006436,0.006436,0.006436
56,3738.48,0.50749,0.56529,1.08743,0.39255,0.46424,0.41117,0.23412,1.47893,1.57144,1.99357,0.00637,0.00637,0.00637
57,3805.51,0.50679,0.56202,1.08217,0.41972,0.47658,0.42351,0.23957,1.47664,1.55014,1.98933,0.006304,0.006304,0.006304
58,3871.69,0.50884,0.5627,1.08207,0.3914,0.46475,0.42405,0.23945,1.47485,1.5333,1.98864,0.006238,0.006238,0.006238
59,3938.22,0.50075,0.55736,1.0781,0.40507,0.48322,0.42385,0.23998,1.47268,1.53014,1.98311,0.006172,0.006172,0.006172
60,4004.59,0.49307,0.54893,1.07573,0.44925,0.49866,0.43343,0.24615,1.46886,1.51847,1.97628,0.006106,0.006106,0.006106
61,4070.95,0.49919,0.55579,1.07659,0.44773,0.49357,0.4393,0.24998,1.46395,1.5041,1.97165,0.00604,0.00604,0.00604
62,4136.63,0.48944,0.54226,1.06965,0.43499,0.49466,0.44098,0.2515,1.4601,1.503,1.96681,0.005974,0.005974,0.005974
63,4199.29,0.4945,0.54662,1.07267,0.42067,0.50624,0.44305,0.25329,1.45963,1.49687,1.96408,0.005908,0.005908,0.005908
64,4265.8,0.48838,0.54234,1.07044,0.42259,0.50863,0.44136,0.25287,1.46031,1.49718,1.9634,0.005842,0.005842,0.005842
65,4332.29,0.48411,0.53643,1.06837,0.4188,0.52695,0.44901,0.25731,1.45892,1.49229,1.96299,0.005776,0.005776,0.005776
66,4399.62,0.48372,0.53786,1.06662,0.44284,0.5183,0.45661,0.26061,1.4545,1.4823,1.95892,0.00571,0.00571,0.00571
67,4465.85,0.48278,0.52951,1.06546,0.44953,0.52015,0.45512,0.26204,1.44806,1.47909,1.95511,0.005644,0.005644,0.005644
68,4533.48,0.47844,0.52929,1.06254,0.44664,0.51783,0.45549,0.26056,1.44539,1.47116,1.95324,0.005578,0.005578,0.005578
69,4601.38,0.48388,0.52897,1.06522,0.45717,0.51622,0.45973,0.26235,1.44769,1.4644,1.95361,0.005512,0.005512,0.005512
70,4667.58,0.47702,0.52328,1.0621,0.39251,0.55117,0.46309,0.26382,1.44713,1.463,1.95397,0.005446,0.005446,0.005446
71,4734.49,0.4771,0.52464,1.06158,0.40966,0.54582,0.46553,0.26697,1.44624,1.46136,1.95139,0.00538,0.00538,0.00538
72,4799.58,0.47208,0.51725,1.05615,0.42728,0.54308,0.47039,0.2708,1.44232,1.45539,1.94748,0.005314,0.005314,0.005314
73,4866.48,0.47281,0.51874,1.05541,0.45463,0.54275,0.47485,0.27431,1.44216,1.44767,1.94416,0.005248,0.005248,0.005248
74,4932.93,0.47026,0.51778,1.05463,0.44827,0.53562,0.47447,0.2733,1.44037,1.44259,1.94189,0.005182,0.005182,0.005182
75,4999.47,0.46932,0.51095,1.05474,0.41144,0.54317,0.47704,0.2751,1.44122,1.43556,1.94245,0.005116,0.005116,0.005116
76,5066.3,0.46615,0.50885,1.05291,0.44494,0.55524,0.47957,0.27625,1.44137,1.43485,1.94219,0.00505,0.00505,0.00505
77,5131.69,0.4669,0.50857,1.05108,0.44874,0.55252,0.4803,0.27834,1.43847,1.43194,1.93987,0.004984,0.004984,0.004984
78,5198.96,0.46273,0.50608,1.05061,0.4339,0.56358,0.48572,0.2815,1.43609,1.43112,1.93831,0.004918,0.004918,0.004918
79,5265.32,0.46202,0.50335,1.04982,0.43741,0.56796,0.48768,0.28302,1.43424,1.4282,1.93676,0.004852,0.004852,0.004852
80,5331.85,0.4626,0.50353,1.0517,0.46195,0.55877,0.48648,0.28482,1.43137,1.42516,1.93472,0.004786,0.004786,0.004786
81,5397.7,0.45874,0.49792,1.04483,0.45171,0.56517,0.48752,0.2843,1.43014,1.42049,1.93322,0.00472,0.00472,0.00472
82,5464.18,0.45932,0.50256,1.0486,0.45446,0.56911,0.48773,0.2861,1.4303,1.41719,1.93287,0.004654,0.004654,0.004654
83,5531.13,0.44906,0.49313,1.04136,0.46714,0.56562,0.48885,0.28698,1.42732,1.4134,1.92953,0.004588,0.004588,0.004588
84,5597.33,0.45245,0.49175,1.04239,0.48426,0.56194,0.49144,0.28875,1.42435,1.40817,1.92644,0.004522,0.004522,0.004522
85,5664.16,0.45052,0.48822,1.04227,0.48669,0.56518,0.49422,0.28947,1.42388,1.40495,1.92462,0.004456,0.004456,0.004456
86,5730.7,0.45108,0.48923,1.04245,0.48318,0.56374,0.49668,0.2904,1.42292,1.39925,1.92229,0.00439,0.00439,0.00439
87,5797.76,0.44675,0.48539,1.03974,0.48693,0.56611,0.49854,0.29171,1.42189,1.39634,1.92087,0.004324,0.004324,0.004324
88,5863.94,0.43961,0.47197,1.03525,0.49174,0.56652,0.50076,0.29339,1.42182,1.39349,1.91997,0.004258,0.004258,0.004258
89,5930.43,0.44083,0.48008,1.0375,0.4829,0.56677,0.50154,0.29441,1.42188,1.39016,1.91946,0.004192,0.004192,0.004192
90,5997.46,0.43978,0.47681,1.03665,0.48857,0.56456,0.5026,0.29604,1.42163,1.38723,1.91851,0.004126,0.004126,0.004126
91,6063.96,0.44096,0.47863,1.03684,0.49029,0.57206,0.5055,0.29783,1.42205,1.38468,1.91823,0.00406,0.00406,0.00406
92,6130.98,0.44179,0.47287,1.03654,0.48719,0.579,0.50621,0.29865,1.42124,1.38129,1.91696,0.003994,0.003994,0.003994
93,6198.08,0.4362,0.47095,1.03165,0.48584,0.58265,0.50879,0.30013,1.42067,1.3788,1.91602,0.003928,0.003928,0.003928
94,6264.94,0.43309,0.46872,1.03155,0.48167,0.5831,0.5095,0.30055,1.42064,1.37632,1.9151,0.003862,0.003862,0.003862
95,6332.09,0.42943,0.46468,1.02929,0.48705,0.58544,0.51053,0.29997,1.42031,1.37468,1.91423,0.003796,0.003796,0.003796
96,6398.76,0.42797,0.46205,1.02953,0.48248,0.58396,0.51154,0.30154,1.42045,1.37113,1.91409,0.00373,0.00373,0.00373
97,6465.74,0.42767,0.45923,1.02872,0.48698,0.58443,0.51192,0.3022,1.41988,1.36892,1.91385,0.003664,0.003664,0.003664
98,6531.84,0.42611,0.46134,1.02833,0.49189,0.58431,0.51326,0.30327,1.41941,1.36656,1.91305,0.003598,0.003598,0.003598
99,6598.95,0.42504,0.4612,1.02655,0.49759,0.5765,0.51351,0.30355,1.41898,1.36407,1.91269,0.003532,0.003532,0.003532
100,6664.46,0.42374,0.45766,1.02505,0.49998,0.57396,0.51536,0.30447,1.41906,1.36095,1.9123,0.003466,0.003466,0.003466
101,6731.2,0.42045,0.45211,1.02261,0.4973,0.57417,0.51484,0.30369,1.41817,1.35886,1.91101,0.0034,0.0034,0.0034
102,6796,0.4244,0.45573,1.02673,0.49664,0.57538,0.51683,0.30451,1.41734,1.35679,1.91005,0.003334,0.003334,0.003334
103,6862.75,0.41378,0.44566,1.01718,0.49968,0.56719,0.5189,0.30553,1.41741,1.35425,1.90981,0.003268,0.003268,0.003268
104,6928.75,0.41698,0.44762,1.02434,0.5006,0.56894,0.52051,0.30647,1.41706,1.35193,1.90874,0.003202,0.003202,0.003202
105,6996.1,0.41446,0.44642,1.02252,0.50132,0.57097,0.51959,0.30658,1.41604,1.34983,1.9075,0.003136,0.003136,0.003136
106,7063.26,0.4103,0.4428,1.01641,0.50386,0.56817,0.51958,0.3073,1.41549,1.34869,1.90664,0.00307,0.00307,0.00307
107,7128.66,0.41024,0.44259,1.01855,0.50084,0.57453,0.52076,0.30791,1.41494,1.34666,1.90628,0.003004,0.003004,0.003004
108,7195.88,0.41118,0.44202,1.02191,0.50557,0.5709,0.52105,0.30846,1.41379,1.34538,1.90487,0.002938,0.002938,0.002938
109,7260.1,0.40962,0.44041,1.01961,0.50459,0.56918,0.52148,0.30845,1.41322,1.34332,1.90423,0.002872,0.002872,0.002872
110,7326.7,0.40755,0.43411,1.01757,0.50212,0.57404,0.52304,0.30914,1.41258,1.34169,1.90364,0.002806,0.002806,0.002806
111,7394.16,0.40382,0.43399,1.01315,0.4988,0.57564,0.52389,0.31043,1.4124,1.33961,1.90313,0.00274,0.00274,0.00274
112,7461.56,0.40159,0.42906,1.01154,0.50059,0.5748,0.52385,0.31033,1.41212,1.33764,1.90252,0.002674,0.002674,0.002674
113,7527.6,0.4032,0.43197,1.01617,0.49525,0.58009,0.52478,0.31067,1.41158,1.33604,1.90199,0.002608,0.002608,0.002608
114,7594.19,0.40155,0.42433,1.01181,0.48695,0.58544,0.5251,0.3114,1.41104,1.33437,1.90128,0.002542,0.002542,0.002542
115,7660.16,0.40095,0.42755,1.01461,0.488,0.58619,0.52589,0.31172,1.41097,1.3327,1.90127,0.002476,0.002476,0.002476
116,7724.43,0.40037,0.42907,1.01598,0.48858,0.58163,0.52656,0.31258,1.41074,1.33063,1.90088,0.00241,0.00241,0.00241
117,7792.4,0.3964,0.41835,1.01307,0.48875,0.58779,0.52784,0.31308,1.41031,1.32867,1.90017,0.002344,0.002344,0.002344
118,7858.5,0.39408,0.42198,1.00972,0.48921,0.58245,0.52844,0.3132,1.4103,1.32677,1.89978,0.002278,0.002278,0.002278
119,7926.25,0.39311,0.42051,1.00879,0.49131,0.58416,0.52894,0.31339,1.41016,1.32522,1.89932,0.002212,0.002212,0.002212
120,7994.64,0.39065,0.41204,1.00585,0.49079,0.58474,0.52951,0.31355,1.40983,1.32355,1.899,0.002146,0.002146,0.002146
121,8061.86,0.39091,0.414,1.00864,0.49934,0.57904,0.53008,0.31428,1.40958,1.32206,1.89838,0.00208,0.00208,0.00208
122,8130.1,0.39018,0.41278,1.00747,0.49974,0.5801,0.53264,0.31505,1.40861,1.32119,1.89737,0.002014,0.002014,0.002014
123,8195.21,0.39102,0.41296,1.00834,0.49545,0.58193,0.53273,0.31523,1.40805,1.31971,1.89688,0.001948,0.001948,0.001948
124,8260.37,0.38885,0.4131,1.00751,0.46409,0.58634,0.53312,0.31554,1.40789,1.31768,1.89655,0.001882,0.001882,0.001882
125,8324.44,0.37999,0.40454,1.00434,0.46318,0.58813,0.53376,0.31593,1.4076,1.31606,1.89608,0.001816,0.001816,0.001816
126,8388.08,0.38283,0.40884,1.00536,0.46449,0.58574,0.534,0.31617,1.40735,1.31499,1.89597,0.00175,0.00175,0.00175
127,8450.84,0.38193,0.4082,1.00456,0.50419,0.5806,0.53409,0.31662,1.40687,1.31324,1.89544,0.001684,0.001684,0.001684
128,8514.64,0.37889,0.4026,1.00234,0.50866,0.58001,0.53417,0.31663,1.40642,1.31172,1.89478,0.001618,0.001618,0.001618
129,8582.27,0.37953,0.40377,1.00642,0.50966,0.57861,0.53472,0.3165,1.40574,1.31029,1.89394,0.001552,0.001552,0.001552
130,8649.88,0.37479,0.39536,0.99982,0.47455,0.58195,0.53554,0.31755,1.40531,1.30896,1.8934,0.001486,0.001486,0.001486
131,8717.63,0.37833,0.40001,1.00333,0.47262,0.58171,0.53578,0.31756,1.40521,1.30722,1.89297,0.00142,0.00142,0.00142
132,8779.8,0.37358,0.39899,1.00042,0.47508,0.58273,0.53663,0.31837,1.40451,1.30606,1.89202,0.001354,0.001354,0.001354
133,8844.5,0.36957,0.39161,0.99986,0.47484,0.58188,0.53739,0.31887,1.40402,1.30365,1.8913,0.001288,0.001288,0.001288
134,8907.45,0.37077,0.38778,1.00029,0.47602,0.58134,0.53792,0.31885,1.40375,1.30216,1.89071,0.001222,0.001222,0.001222
135,8971.72,0.37026,0.39013,0.99853,0.48022,0.57809,0.53886,0.31961,1.40319,1.30053,1.89029,0.001156,0.001156,0.001156
136,9035.18,0.37167,0.39061,1.00021,0.48222,0.57889,0.53956,0.31969,1.40274,1.29908,1.88932,0.00109,0.00109,0.00109
137,9100.12,0.36415,0.38258,0.99529,0.47949,0.57659,0.54011,0.31999,1.40269,1.2978,1.88913,0.001024,0.001024,0.001024
138,9162.81,0.36549,0.3877,0.99656,0.48328,0.58096,0.54153,0.32096,1.40247,1.29612,1.8887,0.000958,0.000958,0.000958
139,9226.48,0.36134,0.38004,0.99272,0.48073,0.57651,0.54302,0.32127,1.40201,1.29463,1.8881,0.000892,0.000892,0.000892
140,9290.73,0.36206,0.38145,0.9953,0.4799,0.57606,0.54333,0.32181,1.40171,1.29309,1.88766,0.000826,0.000826,0.000826
141,9359.85,1.27752,1.25124,1.75814,0.48041,0.57496,0.54454,0.32307,1.40119,1.29153,1.88706,0.00076,0.00076,0.00076
142,9425.98,1.25192,1.17509,1.72781,0.48005,0.57364,0.54519,0.32346,1.40031,1.28911,1.88603,0.000694,0.000694,0.000694
143,9492.31,1.23587,1.15688,1.71301,0.48009,0.57434,0.54645,0.32444,1.39949,1.28692,1.88502,0.000628,0.000628,0.000628
144,9555.42,1.22814,1.12722,1.69934,0.47663,0.5718,0.5469,0.3247,1.39848,1.28456,1.88411,0.000562,0.000562,0.000562
145,9615.89,1.21476,1.11848,1.69646,0.47536,0.56998,0.54835,0.3256,1.3978,1.28244,1.88322,0.000496,0.000496,0.000496
146,9678.43,1.2116,1.10333,1.69073,0.50532,0.56704,0.5493,0.32664,1.39696,1.28025,1.8823,0.00043,0.00043,0.00043
147,9739.34,1.20796,1.0953,1.69031,0.50617,0.56625,0.55066,0.32731,1.39587,1.27769,1.88086,0.000364,0.000364,0.000364
148,9802.02,1.19657,1.08028,1.67581,0.50745,0.56591,0.55129,0.32761,1.39514,1.27544,1.87991,0.000298,0.000298,0.000298
149,9864.04,1.19085,1.07165,1.67136,0.50869,0.56532,0.55201,0.32817,1.39417,1.27308,1.87887,0.000232,0.000232,0.000232
150,9927.11,1.18781,1.05811,1.67043,0.516,0.5593,0.55299,0.32907,1.39324,1.271,1.87771,0.000166,0.000166,0.000166
