epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,15393.8,0.36832,0.39449,1.04386,0.51112,0.63174,0.60551,0.36717,1.33312,1.15181,1.93983,0.00505,0.00505,0.00505
77,15595,0.3691,0.39536,1.04277,0.49609,0.63025,0.60499,0.36756,1.33207,1.14581,1.93887,0.004984,0.004984,0.004984
78,15796.5,0.36777,0.39561,1.04489,0.49606,0.63933,0.60619,0.36852,1.33162,1.14285,1.93949,0.004918,0.004918,0.004918
79,15997.3,0.36276,0.39209,1.04098,0.48699,0.64383,0.60678,0.36872,1.32981,1.13829,1.93879,0.004852,0.004852,0.004852
80,16198.9,0.36437,0.38615,1.03947,0.48613,0.6442,0.60835,0.37018,1.32902,1.1356,1.93793,0.004786,0.004786,0.004786
81,16400.5,0.36084,0.38154,1.03741,0.53419,0.63545,0.60945,0.3711,1.32794,1.13329,1.93685,0.00472,0.00472,0.00472
82,16602,0.36072,0.38352,1.03737,0.53596,0.63032,0.61221,0.37157,1.3267,1.13107,1.9356,0.004654,0.004654,0.004654
83,16803.4,0.35449,0.38146,1.03761,0.53779,0.63446,0.61631,0.37443,1.32628,1.12949,1.93582,0.004588,0.004588,0.004588
84,17004.6,0.35653,0.37761,1.03824,0.53902,0.64476,0.61755,0.37412,1.32735,1.12706,1.93715,0.004522,0.004522,0.004522
85,17205.8,0.35187,0.37139,1.03513,0.53848,0.64725,0.61774,0.37301,1.32765,1.12505,1.93703,0.004456,0.004456,0.004456
86,17406.2,0.35351,0.37454,1.03489,0.54689,0.64541,0.61861,0.37285,1.32824,1.12248,1.93609,0.00439,0.00439,0.00439
87,17607,0.35075,0.36875,1.03271,0.54156,0.65165,0.6208,0.37511,1.32825,1.11895,1.93624,0.004324,0.004324,0.004324
88,17808.9,0.34621,0.36408,1.02972,0.50724,0.65223,0.62224,0.37524,1.32763,1.11528,1.93541,0.004258,0.004258,0.004258
89,18010.6,0.34591,0.36463,1.03053,0.51027,0.65491,0.6225,0.37631,1.32806,1.11329,1.93562,0.004192,0.004192,0.004192
90,18212.3,0.34679,0.36363,1.02996,0.50668,0.6577,0.62259,0.37631,1.3274,1.11096,1.93516,0.004126,0.004126,0.004126
91,18414,0.34679,0.3616,1.03019,0.54625,0.65409,0.62299,0.37686,1.3276,1.10686,1.9347,0.00406,0.00406,0.00406
92,18615.6,0.34771,0.36101,1.03312,0.54805,0.6529,0.62412,0.37803,1.32676,1.1046,1.93363,0.003994,0.003994,0.003994
93,18816.9,0.34136,0.35867,1.0286,0.5138,0.6532,0.62531,0.37862,1.32689,1.10128,1.93435,0.003928,0.003928,0.003928
94,19018.5,0.34024,0.35491,1.0281,0.512,0.65899,0.62581,0.37937,1.32633,1.09801,1.93329,0.003862,0.003862,0.003862
95,19219.7,0.33901,0.35246,1.02783,0.51102,0.66219,0.62711,0.3804,1.32614,1.09637,1.93308,0.003796,0.003796,0.003796
96,19420.3,0.33688,0.34979,1.02387,0.51043,0.66386,0.62712,0.38129,1.32608,1.09482,1.93285,0.00373,0.00373,0.00373
97,19621.2,0.33483,0.34371,1.02384,0.50857,0.66651,0.62742,0.38194,1.3258,1.09471,1.93285,0.003664,0.003664,0.003664
98,19822.9,0.33433,0.34792,1.0249,0.51235,0.66741,0.62878,0.38256,1.32604,1.09379,1.93274,0.003598,0.003598,0.003598
99,20024.9,0.33389,0.34743,1.02263,0.51017,0.66889,0.62947,0.38296,1.32606,1.09287,1.93262,0.003532,0.003532,0.003532
100,20226.3,0.33226,0.34245,1.02085,0.5151,0.66795,0.62971,0.38351,1.32621,1.09092,1.93281,0.003466,0.003466,0.003466
101,20427.8,0.33145,0.33895,1.02192,0.5165,0.66389,0.63009,0.38443,1.326,1.08902,1.93246,0.0034,0.0034,0.0034
102,20629.4,0.33379,0.34556,1.02503,0.51722,0.66284,0.62978,0.3839,1.32576,1.08809,1.93234,0.003334,0.003334,0.003334
103,20830.5,0.32529,0.33733,1.01747,0.51746,0.66246,0.63028,0.38466,1.32561,1.08715,1.93147,0.003268,0.003268,0.003268
104,21031.6,0.3246,0.33219,1.01973,0.5206,0.66292,0.63093,0.38449,1.32555,1.08603,1.93154,0.003202,0.003202,0.003202
105,21232.7,0.32406,0.33256,1.02051,0.56002,0.66149,0.63135,0.38483,1.32545,1.08516,1.93143,0.003136,0.003136,0.003136
106,21434.1,0.32262,0.32695,1.01657,0.52041,0.66457,0.63179,0.3846,1.3254,1.08448,1.93154,0.00307,0.00307,0.00307
107,21635.4,0.32233,0.32992,1.0171,0.56076,0.65982,0.63194,0.3855,1.32564,1.08301,1.93123,0.003004,0.003004,0.003004
108,21837.1,0.32056,0.32648,1.01812,0.56048,0.65982,0.63183,0.38555,1.32553,1.08185,1.93145,0.002938,0.002938,0.002938
